date,time,persons,messages,lab_minutes,week
2019-07-10,16:44:00,x5, Están en mi cajón,626,28
2019-07-10,16:44:00,x5, Hasta abajo,626,28
2019-07-10,16:44:00,x5, Porfa,626,28
2019-07-10,16:44:00,x5, 🤭,626,28
2019-07-10,23:51:00,x4, El fuck cabify no quiso llevarme a mi rancho,1053,28
2019-07-10,23:51:00,x4, Vamos camino a Polanco,1053,28
2019-07-10,23:51:00,x5, no mames ,1053,28
2019-07-10,23:52:00,x1, <Multimedia omitido>,1054,28
2019-07-10,23:52:00,x9, Y de ahí como? Solo ten cuidado,1054,28
2019-07-10,23:52:00,x10, Que mal pedo ,1054,28
2019-07-10,23:52:00,x4, Tomaré Uber,1054,28
2019-07-10,23:52:00,x4," Voy con Ro, que nunca le llego conductor",1054,28
2019-07-10,23:53:00,x9, Jajajaj están salados,1055,28
2019-07-10,23:53:00,x11, ☹,1055,28
2019-07-10,23:53:00,x8, ne memes,1055,28
2019-07-10,23:53:00,x10, Cuidense,1055,28
2019-07-10,23:53:00,x10, <Multimedia omitido>,1055,28
2019-07-10,23:54:00,x9, Con cuidado,1056,28
2019-07-10,23:54:00,x9, <Multimedia omitido>,1056,28
2019-07-10,23:54:00,x4, Simón. Gracias amigos,1056,28
2019-07-10,23:54:00,x5, avisa cuando llegues,1056,28
2019-07-11,01:02:00,x4, Llegué amigos!,1124,28
2019-07-11,01:02:00,x4, <Multimedia omitido>,1124,28
2019-07-11,01:03:00,x4, Descansen!,1125,28
2019-07-11,18:29:00,x4, Ya voy amikos,731,28
2019-07-11,18:36:00,x4, no me abandonen ,738,28
2019-07-11,18:36:00,x6, Seguimos aca,738,28
2019-07-11,18:36:00,x6, Vamos al oxxo,738,28
2019-07-11,18:37:00,x4, okish,739,28
2019-07-12,08:36:00,x4, Donde están todas!,138,28
2019-07-12,08:36:00,x4, Jaaja,138,28
2019-07-12,08:36:00,x1, <Multimedia omitido>,138,28
2019-07-12,08:37:00,x11, <Multimedia omitido>,139,28
2019-07-12,08:38:00,x4, <Multimedia omitido>,140,28
2019-07-12,08:41:00,x5, Voy llegando,143,28
2019-07-12,08:41:00,x4, Ya pasen por los tamales,143,28
2019-07-12,08:41:00,x4, <Multimedia omitido>,143,28
2019-07-12,08:46:00,x2, Yo apenas voy,148,28
2019-07-12,08:52:00,x5, 😱,154,28
2019-07-12,14:20:00,x2," Amigos, saldrá un mewtwo en el gimnasio de siempre",482,28
2019-07-12,14:20:00,x2, Se animarán?,482,28
2019-07-12,14:29:00,x5, Puedo volar ,491,28
2019-07-12,14:30:00,x2," Digan, para quedarme aquí",492,28
2019-07-12,14:30:00,x2, Jeje,492,28
2019-07-12,14:30:00,x2, Yo no puedo volar,492,28
2019-07-12,14:30:00,x5, cuántos somos?,492,28
2019-07-12,14:30:00,x5, necesitamos mínimo unos 7,492,28
2019-07-12,14:33:00,x2, No la hacemos,495,28
2019-07-12,14:33:00,x2, Ya voy para allá,495,28
2019-07-12,14:33:00,x2, Solo hay 3 aquí,495,28
2019-07-12,14:34:00,x6, Voy,496,28
2019-07-12,14:35:00,x6, Sigues alli?,497,28
2019-07-12,14:35:00,x5, voy,497,28
2019-07-12,14:36:00,x2, Voy a subir,498,28
2019-07-12,14:37:00,x6, Ya estoy en el gym,499,28
2019-07-14,19:15:00,x8, <Multimedia omitido>,777,28
2019-07-14,19:16:00,x2, A no ma!!!,778,28
2019-07-14,19:16:00,x7, 😱,778,28
2019-07-14,19:16:00,x2, Esta chido!!,778,28
2019-07-14,19:16:00,x2, Jeje,778,28
2019-07-14,19:16:00,x11, 🙊,778,28
2019-07-14,19:40:00,x8, Está hermoso,802,28
2019-07-15,13:16:00,x7, A qué hora comeremos,418,29
2019-07-15,13:16:00,x7, ?,418,29
2019-07-15,13:19:00,x5, no sé,421,29
2019-07-15,13:19:00,x5, creo que Joany sale a las 2 de junta,421,29
2019-07-15,13:22:00,x4, creo ,424,29
2019-07-15,13:23:00,x10, <Multimedia omitido>,425,29
2019-07-15,13:24:00,x2, Jejeje,426,29
2019-07-15,14:01:00,x4, ya ire a comer,463,29
2019-07-15,14:01:00,x4, los veo acá abajo,463,29
2019-07-16,08:58:00,x11," Voy a Punta del Cielo, quieren algo?",160,29
2019-07-16,08:58:00,x11," Bueno, también queda de paso el K o el Oxxo",160,29
2019-07-16,08:59:00,x1," Yo no, muchas gracias",161,29
2019-07-16,09:03:00,x5," no, gracias! ",165,29
2019-07-16,09:03:00,x4, ño. Gracias,165,29
2019-07-16,10:26:00,x5, se presenta a las 3,248,29
2019-07-16,10:26:00,x5, en Guadalajara,248,29
2019-07-16,10:26:00,x2, Y quien lo fue a presentar?,248,29
2019-07-16,10:26:00,x5, (pitch de Tic tac),248,29
2019-07-16,10:27:00,x5," que Stph, sandra y creo que montse",249,29
2019-07-16,10:27:00,x5, (habla muy rápido que luego no le entiendo),249,29
2019-07-16,10:27:00,x5, ,249,29
2019-07-16,10:27:00,x2, Ooooo,249,29
2019-07-16,10:27:00,x2, Jejejeje,249,29
2019-07-16,10:27:00,x2, Pero ya la tienes en tu bolsillo a esa mujer,249,29
2019-07-16,10:27:00,x2, Eso es todo Lalo,249,29
2019-07-16,10:28:00,x5, al menos me tolera y no me odia (ya es ganancia),250,29
2019-07-16,10:34:00,x2, Eso lo dices por que sabes que a mi si me odia? Jejeje,256,29
2019-07-16,10:35:00,x5, sí ,257,29
2019-07-16,10:35:00,x2, Jejejeje,257,29
2019-07-16,10:38:00,x4, x2,260,29
2019-07-16,10:39:00,x5, 🤭,261,29
2019-07-16,12:32:00,x5, comemos a la 1?,374,29
2019-07-16,12:32:00,x5, 🐷😢,374,29
2019-07-16,12:32:00,x4, chii,374,29
2019-07-16,13:02:00,x2, Amigos!! Quieren algo del oxxo?,404,29
2019-07-16,13:02:00,x2, 👀,404,29
2019-07-16,13:02:00,x4, chiii,404,29
2019-07-16,13:02:00,x5, si,404,29
2019-07-16,13:02:00,x2, Pidan que @5215549271613 paga,404,29
2019-07-16,13:02:00,x2, Jejeje,404,29
2019-07-16,13:02:00,x4, uju,404,29
2019-07-16,13:02:00,x5, hay queso filadelfia?,404,29
2019-07-16,13:03:00,x5, del pequeñito,405,29
2019-07-16,13:03:00,x5, el más pequeño,405,29
2019-07-16,13:03:00,x4, quiero una coca- unos rancheritos,405,29
2019-07-16,13:03:00,x4, jajajajaj,405,29
2019-07-16,13:03:00,x2, Deja preguntar,405,29
2019-07-16,13:03:00,x2, De cual coca?,405,29
2019-07-16,13:03:00,x4, zero de la gordita,405,29
2019-07-16,13:04:00,x11, Es su oportunidad 😂😂,406,29
2019-07-16,13:09:00,x11, No hubo queso,411,29
2019-07-16,13:09:00,x5, D,411,29
2019-07-16,13:10:00,x5, ah entonces ntp ,412,29
2019-07-16,13:10:00,x5, gracias,412,29
2019-07-16,13:10:00,x5, 😢,412,29
2019-07-16,13:18:00,x4, @5215549271613 @5215548788768  cuánto les debaaaa!?,420,29
2019-07-16,13:20:00,x11, Nada 😁,422,29
2019-07-16,13:20:00,x4, <Multimedia omitido>,422,29
2019-07-16,13:21:00,x11, Jajajaja,423,29
2019-07-16,13:21:00,x11, <Multimedia omitido>,423,29
2019-07-17,09:15:00,x2," Amigos, alguien quiere algo del otso?",177,29
2019-07-17,09:17:00,x1," Yo no, gracias",179,29
2019-07-17,09:19:00,x5," no, gracias",181,29
2019-07-17,09:22:00,x7, Yo unas recoco porfa,184,29
2019-07-17,09:22:00,x5, 🤤👌,184,29
2019-07-17,09:23:00,x4, no gracias ,185,29
2019-07-17,09:27:00,x2," Amigo, ya andaba en la oficina jeje",189,29
2019-07-17,09:27:00,x2, Perdón!!,189,29
2019-07-17,09:28:00,x7, Jeje ntp,190,29
2019-07-17,13:28:00,x4, a que hora iremos a comer?,430,29
2019-07-17,13:32:00,x5, 🐷😢,434,29
2019-07-17,13:32:00,x4, <Multimedia omitido>,434,29
2019-07-18,13:18:00,x4, a que hora comeremos??,420,29
2019-07-18,13:18:00,x7, Ya,420,29
2019-07-18,13:18:00,x7, 🤤,420,29
2019-07-18,13:19:00,x1, <Multimedia omitido>,421,29
2019-07-18,13:19:00,x1, Por fi,421,29
2019-07-18,13:20:00,x4, arre,422,29
2019-07-18,13:25:00,x4, Vamanas que sino me atoraran 😭😭😭,427,29
2019-07-18,13:25:00,x4, 🥺🥺,427,29
2019-07-18,13:25:00,x2, Vamas,427,29
2019-07-18,13:25:00,x2, Corre!!!! @5215522630940,427,29
2019-07-18,13:26:00,x4, Nel ya torcida 😒,428,29
2019-07-18,13:27:00,x5, D,429,29
2019-07-18,13:27:00,x5, perdón,429,29
2019-07-18,13:28:00,x4, .i.,430,29
2019-07-18,13:28:00,x5, 🥺,430,29
2019-07-18,13:33:00,x2, Neta?,435,29
2019-07-18,13:33:00,x2, Pos que paso?,435,29
2019-07-18,13:35:00,x5, 😪,437,29
2019-07-18,14:29:00,x4, Lalo te vemos abajo,491,29
2019-07-18,14:30:00,x5, Voy,492,29
2019-07-19,07:22:00,x5, <Multimedia omitido>,64,29
2019-07-19,07:23:00,x5, Acaba de caer la gorda amigos,65,29
2019-07-19,07:33:00,x2," Excelente amigo,  ahora si ya podré renunciar",75,29
2019-07-19,07:33:00,x2, Jeje,75,29
2019-07-19,07:34:00,x5, <Multimedia omitido>,76,29
2019-07-19,07:34:00,x5, No lo haga compa,76,29
2019-07-19,07:36:00,x2, <Multimedia omitido>,78,29
2019-07-19,07:52:00,x4, <Multimedia omitido>,94,29
2019-07-19,08:25:00,x7, Jajajaj,127,29
2019-07-19,08:27:00,x11, <Multimedia omitido>,129,29
2019-07-19,08:55:00,x5, Están en el 11,157,29
2019-07-19,08:55:00,x5, ?,157,29
2019-07-19,08:55:00,x4, simonky,157,29
2019-07-22,12:46:00,x5, iré al oxxo,388,30
2019-07-22,12:46:00,x5, a alguien se le ofrece algodón?,388,30
2019-07-22,13:07:00,x2, Una coca,409,30
2019-07-22,13:07:00,x2, Jeje,409,30
2019-07-22,13:08:00,x5, ya estoy en la oficina  ,410,30
2019-07-22,13:10:00,x2, Que mal plan,412,30
2019-07-22,13:10:00,x5, 🥺,412,30
2019-07-22,13:11:00,x2, Naaa no es cierto amigo,413,30
2019-07-22,13:15:00,x6, Ya fue por tu coca jajaja,417,30
2019-07-22,13:15:00,x2, A no ma,417,30
2019-07-22,13:16:00,x2, No @5215569301075 ...... hoy no ando por allá,418,30
2019-07-22,13:16:00,x5, 😵😢,418,30
2019-07-22,13:17:00,x6," Le dije, pero dijo q si no vinieras no hubieras pedido coca",419,30
2019-07-22,13:17:00,x2," Pensé que se darían cuánta, pero como estoy hasta el rincón nadie me pela",419,30
2019-07-22,13:18:00,x6, Lalo pensó q ya venías en camino,420,30
2019-07-22,13:18:00,x6, Jajajaja,420,30
2019-07-22,13:18:00,x5, 😢😔,420,30
2019-07-22,13:19:00,x2, 😓,421,30
2019-07-22,13:19:00,x5, <Multimedia omitido>,421,30
2019-07-22,13:19:00,x4, Te pasas @5215548788768,421,30
2019-07-22,13:19:00,x2, 😓 si ya se que no soy relevante ahí y por eso no se dieron cuenta,421,30
2019-07-22,13:21:00,x1, ¿Quién es @5215548788768 ?,423,30
2019-07-22,13:22:00,x2, 🤷🏽‍♂,424,30
2019-07-22,13:25:00,x5, <Multimedia omitido>,427,30
2019-07-22,13:30:00,x8, <Multimedia omitido>,432,30
2019-07-22,13:32:00,x5, ya vamos a comer?,434,30
2019-07-22,13:34:00,x5, <Multimedia omitido>,436,30
2019-07-22,13:36:00,x2, Jejeje,438,30
2019-07-22,13:40:00,x5, <Multimedia omitido>,442,30
2019-07-22,14:39:00,x5, <Multimedia omitido>,501,30
2019-07-22,14:39:00,x2, 😭,501,30
2019-07-22,14:39:00,x5, <Multimedia omitido>,501,30
2019-07-22,14:39:00,x8, Jajajajajaja,501,30
2019-07-22,15:22:00,x1, https,544,30
2019-07-22,15:23:00,x1, A partir del min 3.25,545,30
2019-07-22,15:28:00,x5, 😂😂,550,30
2019-07-22,15:29:00,x5, Jajaja justo así,551,30
2019-07-22,15:29:00,x1, De ahí se basaron para Dark,551,30
2019-07-22,15:30:00,x1, 🤭,552,30
2019-07-22,15:44:00,x5, jajajaja si,566,30
2019-07-23,13:23:00,x4, a que hora se comera?,425,30
2019-07-23,13:24:00,x5, 🐷,426,30
2019-07-23,13:24:00,x5, 2?,426,30
2019-07-23,13:24:00,x4, va va,426,30
2019-07-23,13:26:00,x5, o una y merri,428,30
2019-07-23,15:49:00,x5, https,571,30
2019-07-23,15:49:00,x4, hhaahaha,571,30
2019-07-23,15:50:00,x11, “Metal vegetariano progresivo”,572,30
2019-07-23,15:50:00,x11, 😂😂,572,30
2019-07-23,15:50:00,x4, jajajajaajaja,572,30
2019-07-23,15:52:00,x5, Dice mi chava que ese soy yo cuando le explico del metal progresivo ,574,30
2019-07-23,15:52:00,x11, Jajaja,574,30
2019-07-23,15:52:00,x4, jjajajajaaja,574,30
2019-07-24,08:54:00,x2," Amigos, alguien  quiere algo del otso?",156,30
2019-07-24,08:54:00,x7, No gracias,156,30
2019-07-24,08:54:00,x4, ñop gracias,156,30
2019-07-24,08:56:00,x5," no, gracias",158,30
2019-07-24,09:06:00,x1, Gracias no,168,30
2019-07-24,11:06:00,x4, <Multimedia omitido>,288,30
2019-07-24,11:08:00,x1, 5 de 29,290,30
2019-07-24,11:08:00,x1, 😆,290,30
2019-07-24,11:08:00,x2, Solo 1 🙊jejejeje,290,30
2019-07-24,11:11:00,x4, Yo 10,293,30
2019-07-24,11:11:00,x7, 6 ,293,30
2019-07-24,11:11:00,x7, 😱,293,30
2019-07-24,11:11:00,x4," Don Quijote no cuenta por qué no lo termine de leer, esta bien difícil 😢",293,30
2019-07-24,11:12:00,x11," 3, pero sólo leería la mitad de los que están ahí 😂",294,30
2019-07-24,11:12:00,x1, <Multimedia omitido>,294,30
2019-07-24,11:13:00,x4, <Multimedia omitido>,295,30
2019-07-24,11:13:00,x4, <Multimedia omitido>,295,30
2019-07-24,11:13:00,x9, 3 pero solo 1 es mi favorito,295,30
2019-07-24,11:14:00,x11, <Multimedia omitido>,296,30
2019-07-24,11:14:00,x4, Cual? El principito?,296,30
2019-07-24,11:15:00,x9, No ese el que menos me gustó,297,30
2019-07-24,11:15:00,x9, El diario de Ana Frank,297,30
2019-07-24,11:15:00,x4, es bueno,297,30
2019-07-24,11:16:00,x4, Ensayo sobre la ceguera 👌🏼,298,30
2019-07-24,12:17:00,x7, Vamos al oxxo,359,30
2019-07-24,12:17:00,x7, Amikos,359,30
2019-07-24,12:17:00,x7, Alguien gusta algo,359,30
2019-07-24,12:17:00,x7, ?,359,30
2019-07-24,12:17:00,x4, ño gracias,359,30
2019-07-24,12:20:00,x11, me pueden traer un jumex de lata?,362,30
2019-07-24,12:48:00,x5, 6.5 (NO ACABÉ 100 AÑOS DE SOLEDAD ) ,390,30
2019-07-24,12:49:00,x4, a que hora se comera?,391,30
2019-07-24,12:49:00,x5, A las 1?,391,30
2019-07-24,12:51:00,x4, a favor!,393,30
2019-07-24,12:55:00,x5, va va,397,30
2019-07-24,13:05:00,x5, ya?,407,30
2019-07-24,13:05:00,x5, 🐷,407,30
2019-07-24,13:08:00,x7, Lo acabamos de ver GG lo siento,410,30
2019-07-24,13:09:00,x4, arreee,411,30
2019-07-24,13:10:00,x11, no te preocupes,412,30
2019-07-24,13:12:00,x9, <Multimedia omitido>,414,30
2019-07-24,13:13:00,x4, Se les extraña!,415,30
2019-07-24,13:14:00,x4, <Multimedia omitido>,416,30
2019-07-24,13:14:00,x4, <Multimedia omitido>,416,30
2019-07-24,13:17:00,x9, <Multimedia omitido>,419,30
2019-07-24,13:17:00,x9, <Multimedia omitido>,419,30
2019-07-24,13:18:00,x11, <Multimedia omitido>,420,30
2019-07-24,13:18:00,x11, <Multimedia omitido>,420,30
2019-07-24,13:18:00,x11, <Multimedia omitido>,420,30
2019-07-24,18:41:00,x6, <Multimedia omitido>,743,30
2019-07-24,18:41:00,x6, <Multimedia omitido>,743,30
2019-07-24,18:41:00,x6, <Multimedia omitido>,743,30
2019-07-24,18:41:00,x6, <Multimedia omitido>,743,30
2019-07-24,18:41:00,x6, <Multimedia omitido>,743,30
2019-07-24,18:46:00,x5, ah no ma,748,30
2019-07-24,18:46:00,x5, ahorita no joven,748,30
2019-07-24,18:47:00,x4, <Multimedia omitido>,749,30
2019-07-24,18:51:00,x6, Jajajajaja,753,30
2019-07-24,18:56:00,x5, no ma,758,30
2019-07-24,18:56:00,x5, hasta me dio no sé qué jaja,758,30
2019-07-24,18:59:00,x8, Jajajajajajajaj,761,30
2019-07-24,18:59:00,x11, <Multimedia omitido>,761,30
2019-07-24,19:05:00,x5, 😵,767,30
2019-07-25,11:14:00,x5, <Multimedia omitido>,296,30
2019-07-25,11:15:00,x11, 😂😂😂 🙋‍♀,297,30
2019-07-25,11:15:00,x9, <Multimedia omitido>,297,30
2019-07-25,11:16:00,x4, <Multimedia omitido>,298,30
2019-07-25,12:46:00,x4, a que hora se comera,388,30
2019-07-25,12:47:00,x5, a las 1,389,30
2019-07-25,12:52:00,x4, va va,394,30
2019-07-25,12:52:00,x5, 🐷🤙,394,30
2019-07-25,16:17:00,x10, <Multimedia omitido>,599,30
2019-07-25,16:23:00,x5, lol,605,30
2019-07-25,16:25:00,x5, https,607,30
2019-07-25,16:25:00,x11, jaja una amiga también me compartió la nota,607,30
2019-07-25,16:25:00,x11, 🙃,607,30
2019-07-25,16:27:00,x8, Seas mamon,609,30
2019-07-25,16:27:00,x8, Y una muriendo de calor,609,30
2019-07-25,16:27:00,x2, Jejejeje,609,30
2019-07-25,16:28:00,x5, no todo se puede en esta vida,610,30
2019-07-25,17:23:00,x2, Corran,665,30
2019-07-25,17:24:00,x2, Ya se está llenando,666,30
2019-07-26,15:17:00,x5, <Multimedia omitido>,539,30
2019-07-26,15:17:00,x5, 😶🥺,539,30
2019-07-26,15:21:00,x8, Jajajajajaja,543,30
2019-07-26,16:46:00,x6," @pulpito te encargo tu felicitación a @lalolanda pq gracias a un niño q estuvo frente a él todo el día, ha decidido tener un lalito o una karencita",628,30
2019-07-26,17:01:00,x8, Sopota,643,30
2019-07-26,17:01:00,x8, <Multimedia omitido>,643,30
2019-07-26,17:04:00,x5, Neee mams,646,30
2019-07-26,17:04:00,x5," Oshe, estuvo ahí todo el día?",646,30
2019-07-26,17:04:00,x5, 🤔,646,30
2019-07-26,17:07:00,x6, Sii jajaja,649,30
2019-07-26,17:08:00,x5, <Multimedia omitido>,650,30
2019-07-26,17:08:00,x5, Pues estaba bien portado,650,30
2019-07-26,17:08:00,x5, Sus papás se rifan,650,30
2019-07-26,17:16:00,x4, Cual Niño!??😱,658,30
2019-07-26,18:57:00,x5, Había un niño como a la altura de la espalda de Simeone,759,30
2019-07-27,14:34:00,x1, <Multimedia omitido>,496,30
2019-07-27,14:35:00,x1, Ese niño era de @5215569301075,497,30
2019-07-27,14:35:00,x5, <Multimedia omitido>,497,30
2019-07-27,14:35:00,x8, Jajajajajajajaja,497,30
2019-07-27,15:31:00,x2, @5215567914864 por tu culpa le compramos unos chocolates a un niño scout para que pueda ir a su campamento 😁,553,30
2019-07-27,15:32:00,x9, <Multimedia omitido>,554,30
2019-07-27,15:33:00,x11, Y no eran baratos,555,30
2019-07-27,15:34:00,x9, Hicieron su buena obra,556,30
2019-07-27,15:39:00,x5, <Multimedia omitido>,561,30
2019-07-27,16:02:00,x8, Jajajajaja,584,30
2019-07-27,16:02:00,x8, Gracias amigos,584,30
2019-07-27,16:02:00,x8, Los campamentos son caros,584,30
2019-07-27,16:02:00,x8, Jajajajja,584,30
2019-07-29,13:07:00,x7, A qué hora iremos a comer amikos?,409,31
2019-07-29,13:07:00,x4, 1,409,31
2019-07-29,13:08:00,x5, va,410,31
2019-07-30,12:52:00,x5, a qué hora comeremos?,394,31
2019-07-30,12:54:00,x4, 1,396,31
2019-07-30,12:57:00,x7, <Multimedia omitido>,399,31
2019-07-30,12:58:00,x5, <Multimedia omitido>,400,31
2019-07-30,13:32:00,x4, a comerrrrrrrrr,434,31
2019-07-30,13:33:00,x10, <Multimedia omitido>,435,31
2019-07-30,13:34:00,x5, <Multimedia omitido>,436,31
2019-07-31,12:34:00,x4," Compas! parito, me podrían traer un chocolatito, acá se los pagooooooooooooo ",376,31
2019-07-31,12:35:00,x6, De cual?,377,31
2019-07-31,12:35:00,x6, Carlos v?,377,31
2019-07-31,12:35:00,x4, simonky,377,31
2019-07-31,12:36:00,x6, Va,378,31
2019-07-31,12:37:00,x4, thks,379,31
2019-07-31,13:13:00,x4, a que hora se comera?,415,31
2019-07-31,13:14:00,x7, Ya 🥺,416,31
2019-07-31,13:14:00,x4, x2,416,31
2019-07-31,13:15:00,x6, 1,417,31
2019-07-31,13:16:00,x5, x2,418,31
2019-07-31,13:20:00,x4, vamanas,422,31
2019-07-31,13:20:00,x2, Aquí dice 1,422,31
2019-07-31,13:21:00,x6, Hay te encargo leer mejor @5215522630940 jajaja,423,31
2019-07-31,13:21:00,x2, Jejeje,423,31
2019-07-31,13:21:00,x8, Que grosero,423,31
2019-07-31,13:22:00,x1, <Multimedia omitido>,424,31
2019-07-31,13:22:00,x4, 🙄,424,31
2019-07-31,13:22:00,x6, @pulpito hay te encargo q no solo te reportes para defender a joany porfa,424,31
2019-07-31,13:23:00,x2, 😅😅,425,31
2019-07-31,13:24:00,x5, <Multimedia omitido>,426,31
2019-07-31,13:24:00,x1, <Multimedia omitido>,426,31
2019-07-31,13:25:00,x5, <Multimedia omitido>,427,31
2019-07-31,13:28:00,x6, Ya es hora!!,430,31
2019-07-31,13:29:00,x5, 👌,431,31
2019-07-31,13:45:00,x8, 🤭,447,31
2019-07-31,14:25:00,x7," ¡Obtén 200,00 MXN para probar Waze Carpool! Usa mi código",487,31
2019-07-31,14:25:00,x7, https,487,31
2019-08-02,06:40:00,x5, <Multimedia omitido>,22,31
2019-08-02,06:57:00,x4, <Multimedia omitido>,39,31
2019-08-02,07:56:00,x7, Este mensaje fue eliminado,98,31
2019-08-02,08:02:00,x4, Qué pedo ro? Jajajajaja,104,31
2019-08-02,08:02:00,x4, <Multimedia omitido>,104,31
2019-08-02,08:02:00,x5, 🤔,104,31
2019-08-02,08:11:00,x11, <Multimedia omitido>,113,31
2019-08-02,08:12:00,x5, Puedo escucharlo sin audífonos?,114,31
2019-08-02,08:13:00,x5, En el taxi y con perfectos desconocidos?,115,31
2019-08-02,08:13:00,x4, nooo hahahaa,115,31
2019-08-02,08:14:00,x4," a menos que quieras que sepan que se disculpan contigo y con un ""amor"", en voz de hombre...",116,31
2019-08-02,08:15:00,x5, <Multimedia omitido>,117,31
2019-08-02,08:15:00,x5, <Multimedia omitido>,117,31
2019-08-02,08:15:00,x4, jajajajaa,117,31
2019-08-02,08:17:00,x7, Jajajaja no se que pedo xD,119,31
2019-08-02,08:19:00,x5, <Multimedia omitido>,121,31
2019-08-02,08:19:00,x5, Ya no lo escuché,121,31
2019-08-02,08:19:00,x4, jjajajajajajaa,121,31
2019-08-02,08:24:00,x11, Yo sí 🤭,126,31
2019-08-02,08:24:00,x11, Jajaja,126,31
2019-08-02,08:25:00,x5, 🥺 Yo quería escuchar,127,31
2019-08-02,08:25:00,x5, <Multimedia omitido>,127,31
2019-08-02,08:58:00,x7, Están abajo,160,31
2019-08-02,08:58:00,x7, ?,160,31
2019-08-02,09:00:00,x4, Venimos al Oxxo,162,31
2019-08-02,09:00:00,x4, Pero ya vamos para la oficina,162,31
2019-08-02,09:00:00,x7, Va,162,31
2019-08-02,09:06:00,x4, Ahorita ya estamos en el 10,168,31
2019-08-02,10:10:00,x4, Amigos no quieres chilaquiles gratis,232,31
2019-08-02,10:10:00,x4, Acá en el 10 andan dando,232,31
2019-08-02,10:11:00,x7, 😢,233,31
2019-08-02,10:11:00,x9, <Multimedia omitido>,233,31
2019-08-02,10:11:00,x7, Ya compre,233,31
2019-08-02,10:11:00,x4, Jajajaj,233,31
2019-08-02,10:12:00,x9, Así que chiste 😒,234,31
2019-08-05,13:40:00,x2, Ya o que?,442,32
2019-08-05,13:40:00,x2, Jeje,442,32
2019-08-05,13:40:00,x4, pos cesar...,442,32
2019-08-05,13:41:00,x4, ,443,32
2019-08-05,13:41:00,x8, <Multimedia omitido>,443,32
2019-08-05,13:45:00,x6, Ya,447,32
2019-08-05,13:45:00,x6, Los estoy esperando,447,32
2019-08-06,13:15:00,x8, ¿a qué hora se comerá o queso?,417,32
2019-08-06,13:16:00,x2, Pues Cesar dijo que a las 2,418,32
2019-08-06,13:16:00,x8, no mms,418,32
2019-08-06,13:16:00,x2, Jejejejeje,418,32
2019-08-06,13:18:00,x4, Quevergaaaa,420,32
2019-08-06,13:18:00,x4, Jajja,420,32
2019-08-06,13:18:00,x4, <Multimedia omitido>,420,32
2019-08-06,13:18:00,x2, 🤣🤣🤣🤣,420,32
2019-08-06,13:20:00,x5, <Multimedia omitido>,422,32
2019-08-06,13:31:00,x11, Entonces a qué hora vamos a comer? 🤔,433,32
2019-08-06,13:31:00,x4, Yaaaaa,433,32
2019-08-06,13:31:00,x4, <Multimedia omitido>,433,32
2019-08-06,13:32:00,x8, X2,434,32
2019-08-07,13:03:00,x4, a que hora se comera?,405,32
2019-08-07,13:03:00,x4, 1,405,32
2019-08-07,13:03:00,x4, ?,405,32
2019-08-07,13:03:00,x2, Si,405,32
2019-08-07,13:03:00,x5, Yo estoy por chingarme unos compaches,405,32
2019-08-07,13:03:00,x5, Voy saliendo apenas,405,32
2019-08-07,13:03:00,x5, 🙊🐷,405,32
2019-08-07,13:04:00,x2," A no ma, no me traes uno? Jejeje",406,32
2019-08-07,13:04:00,x4, awwww que deliiiiiii,406,32
2019-08-07,13:04:00,x4, x3,406,32
2019-08-07,13:04:00,x2, Que tiempos 😭,406,32
2019-08-07,13:04:00,x5, 😢 Sí y creo que no se ponen los sábados,406,32
2019-08-07,13:04:00,x5, Aprovecharé,406,32
2019-08-07,13:05:00,x2, Jejeje provecho amigo,407,32
2019-08-07,13:05:00,x5, Igualmente 👌🐷,407,32
2019-08-08,13:03:00,x5, a qué hora comeremos?,405,32
